#query_sequence	candidate_DB_seqs(outliers)	candidate_DB_seqs_qualifying_percent_identity_cutoff	query_unrelated2DB	score_of_cut
OTU_97.32007	JRFF01000022.152793.154320;KP174492.1.1490;AUAL01000024.32266.33768;FO681348.1442140.1443654;FO681348.260494.262008;AFNU02000027.3828.5341;AY538170.1.1426;KP174567.1.1487;EF999972.1.1345;AGYV01000014.29.1556;CP015404.858184.859732;AF412968.1.1463;CP015404.2933182.2934730;CP013476.1312130.1313651;CP013476.575138.576663;AB727348.1.1509;L34683.1.1485;GU968167.1.1508;AF349724.1.1508;KR422351.1.1495	NA	NA	254.99413358810853
OTU_97.32014	BABD01001073.183.1673;BAAX01000694.431.1921;BAAY01001463.1184.2674;BABG01000051.2348.3838;BAAY01002722.335.1825;BAAX01000205.681.2171;CYGL01005916.57.1552;BAAU01000686.2038.3530;BAAV01000571.2640.4130;BAAX01000042.422.1912;BAAY01001326.446.1936;BABG01001611.30.1520;LQ500123.51.1533;X85022.1.1499;AJ413954.1.1462;BABA01001765.248.1738;LQ500116.1.1474;HQ457025.1.1483;BAAX01000131.813.2303;LQ500131.1.1474;LQ500117.1.1474;BABG01000480.1321.2811;BABA01001556.422.1912;BAAY01000303.996.2486;JN713314.1.1504;EU728783.1.1433;AY169430.1.1474;DQ057482.1.1450;EU728786.1.1477;FAUK01000014.218606.220097;DQ057481.1.1439;LN846908.1.1491	NA	NA	714.5945797212462
OTU_97.32054	AGXT01000021.476267.477784;HZ485100.10.1518;GU968166.1.1492;HZ485115.10.1518;AB510705.1.1459;AY652736.1.1451;CS600342.5.1468;L16484.1.1468;AGXU01000010.481004.482520;AB050108.1.1455;X83952.1.1395;KP944116.1.1434;KP944115.1.1429;KX025133.1.1417;EU136682.1.1435	NA	NA	156.74459081173882
OTU_97.3206	HF545616.962351.963857;HF545616.1595630.1597136;HF545617.337862.339368;HF545616.164905.166411;FOAT01000040.3592.5104;AF104839.1.1466;AB538438.1.1472;CP002403.1548328.1549826;CP002403.417348.418847;CP002403.2867312.2868810;CP002403.3675459.3676957;AY445600.1.1503;AB849341.1.1449;L76598.1.1407;AB849340.1.1445;AF104833.1.1459;AF030451.1.1459;AY445602.1.1501;FNLI01000001.906.2398	NA	NA	335.2101119698473
OTU_97.32063	LQ500123.51.1533;BAAX01000131.813.2303;LQ500131.1.1474;X85022.1.1499;BAAX01000205.681.2171;AJ413954.1.1462;BAAU01000686.2038.3530;BAAY01001326.446.1936;LQ500116.1.1474;HQ457025.1.1483;BAAX01000042.422.1912;BABA01001765.248.1738;BABG01000480.1321.2811;BABG01001611.30.1520;BABA01001556.422.1912;LQ500117.1.1474;BAAY01000303.996.2486;BABD01001073.183.1673;BAAY01002722.335.1825;BAAX01000694.431.1921;CYGL01005916.57.1552;BAAV01000571.2640.4130;BABG01000051.2348.3838;BAAY01001463.1184.2674;EU728783.1.1433;JN713314.1.1504	NA	NA	647.6954188390246
OTU_97.32077	AGXF01000001.587.2103;LG084988.1.1506;HZ485081.1.1506;EU136686.1.1972;AB510697.1.1478;X83951.1.1422	NA	NA	41.41712400895722
OTU_97.32083	FQXV01000034.14.1409;LT558848.1.1494;Z49863.1.1506;FJ625862.7160.8682;BAGW01000037.287.1796;LT598592.1.1493;AP012044.1864519.1866052;AP012044.1260691.1262224;AP012044.420887.422420;FJ625861.27324.28847;LF652028.9.1518;LG104800.9.1518;LF134422.9.1518;HZ486081.9.1518	NA	NA	170.16979754644308
OTU_97.32086	AJWZ01002193.94.1618;ACBX02000025.1.1217;CBXK010002068.363.1874;ACBX02000017.22857.24376;AB244773.1.1493;AB244772.1.1493;AB244771.1.1493;ACBX02000014.1230.2749;AB649279.1.1493;EU728712.1.1486;AB244770.1.1491;AB064923.1.1494;EU728757.1.1485;EU728752.1.1491;LT722678.1.1454;EU728740.1.1484;EU728732.1.1487	NA	NA	341.8511430385406
OTU_97.32087	HZ485108.9.1517;LN907744.1.1483;AE015928.4983424.4984906;AE015928.2340709.2342191;CP012937.5517779.5519304;AE015928.3328965.3330446;AE015928.3034714.3036195;EU136679.1.1995;CVOZ01000063.228971.230480;CXSE01001446.1371.2879;M58763.1.1482;AB510710.1.1461;AB050109.1.1426;CZBI01000005.3650.5158;L16489.1.1475;KP944123.1.1436;AGDG01000041.493.2001;CZAE01000003.99809.101321;AY319395.1.1449;JX006625.1.1415;JQ607157.1.1414;KP944119.1.1432;JX006697.1.1410;JQ606901.1.1421;JX006297.1.1423;JQ606972.1.1418;JQ607082.1.1425;JQ607032.1.1412;JQ606959.1.1417;JQ607143.1.1401;JQ607043.1.1414;JQ608299.1.1419;JQ606910.1.1424;JQ606976.1.1418;JQ607060.1.1412;JQ606983.1.1424;JQ606892.1.1428;AB547640.1.1475;JQ607127.1.1359;JQ608257.1.1414;JQ607066.1.1428;JQ607067.1.1417;JQ606939.1.1420;GQ496624.1.1458;GQ496623.1.1463;JQ607099.1.1411;JQ607686.1.1411;LC033799.1.1504;JQ607692.1.1411;JX048503.1.1409	NA	NA	500.1544181824147
OTU_97.32123	BAAX01000042.422.1912;BABA01001765.248.1738;BAAX01000205.681.2171;LQ500116.1.1474;BAAU01000686.2038.3530;LQ500131.1.1474;LQ500117.1.1474;BAAY01001326.446.1936;BABG01001611.30.1520;LQ500123.51.1533;BABG01000480.1321.2811;BAAY01000303.996.2486;AJ413954.1.1462;X85022.1.1499;BABD01001073.183.1673;BAAX01000131.813.2303;BAAY01002722.335.1825;BAAX01000694.431.1921;BABA01001556.422.1912;HQ457025.1.1483;BABG01000051.2348.3838;CYGL01005916.57.1552;BAAV01000571.2640.4130;BAAY01001463.1184.2674;JN713314.1.1504;EU728783.1.1433;AY169430.1.1474;CBXK010002535.1192.2697;EU728786.1.1477;DQ057482.1.1450;FAUK01000014.218606.220097;LN846908.1.1491;DQ057467.1.1475;DQ057481.1.1439	NA	NA	745.9915211930911
OTU_97.32141	NA	None	NA	NA
OTU_97.32187	NA	None	NA	NA
OTU_97.32266	BABG01000480.1321.2811;BAAY01000303.996.2486;BABA01001556.422.1912;BAAX01000042.422.1912;BAAY01001326.446.1936;BABA01001765.248.1738;LQ500131.1.1474;LQ500117.1.1474;LQ500116.1.1474;BABG01001611.30.1520;BAAX01000205.681.2171;LQ500123.51.1533;BAAU01000686.2038.3530;X85022.1.1499;AJ413954.1.1462;HQ457025.1.1483;BAAX01000131.813.2303;AY169430.1.1474;BAAV01000571.2640.4130;JN713314.1.1504;BABD01001073.183.1673;BAAY01002722.335.1825;BAAX01000694.431.1921;CYGL01005916.57.1552;BABG01000051.2348.3838;BAAY01001463.1184.2674;EU728783.1.1433;DQ057482.1.1450;DQ057481.1.1439;EU728786.1.1477;FAUK01000014.218606.220097;LN846908.1.1491	NA	NA	733.7091166744531
OTU_97.3227	AJWY01001902.613.2139;L34421.1.1481;MJHW01000011.2914.4456;MJHW01000008.255583.257125;MJHW01000007.2914.4456;MJHW01000010.137401.138943;MJHW01000015.411.1953;MJHW01000006.25639.27181;FR733672.1.1521;CP015405.4239136.4240677;CP015405.3598712.3600253;CP015405.210899.212440;CP015405.2331703.2333244;LG085099.1.1493;HZ485192.1.1493;AB600998.1.1493;BABG01001469.752.2264;CP003040.3095887.3097421;FNWC01000005.152430.153940;LF651014.1.1493;AAXA02000014.354465.355983;LF135440.1.1493;AAXA02000015.452491.454009;HZ485186.1.1493;AAXA02000015.760903.762421;LF133408.1.1493;AB571656.1.1493	NA	NA	15.113257056034854
OTU_97.32338	LARG01000024.765.2171;CZBH01000001.999036.1000544;ADLD01000012.328.1844;AB600999.1.1490;AB490804.1.1482	NA	NA	39.00355459939783
OTU_97.3238	EU266549.1.1452;LARF01000079.1.1498;LARF01000076.2386.3883;FMUV01000065.209.1620;EU728796.1.1488;DQ057453.1.1460	NA	NA	70.25977102541037
OTU_97.32418	NA	None	NA	NA
OTU_97.32422	NA	None	NA	NA
OTU_97.32427	BABD01000630.3115.4627;CP001107.1425077.1426597;CP001107.10914.12434;CP001107.763005.764525;FP929042.53.1573;FP929043.489815.491335;CYYW01000006.154776.156288;AJ270475.1.1506;CP001107.307101.308621;CP001107.2162771.2164291;AY804151.1.1496;AY169428.1.1492;L34627.1.1468	NA	NA	74.26466464035093
OTU_97.32459	ACUB01000068.1.1400;LARL01000150.1.1396;JNHQ01000190.1.1357;AB238925.1.1486;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;JNHQ01000184.8.1440;AB238927.1.1486;AB238923.1.1486;AB238926.1.1486;EU728708.1.1478;CZAR01000037.27480.28953;AB238924.1.1486;CDRH01001199.128.1633;CP000140.142361.143857;CP000140.4787729.4789225;BABA01001649.892.2396;BAAZ01000703.1371.2875;KR364782.1.1484;EU136681.1.1911;M86695.1.1539;AB238922.1.1488;CP000140.3411907.3413403;CP000140.3253636.3255132;LC033797.1.1486;JQ606916.1.1417;AB117561.1.1493;AGZQ01000033.8984.10498;AGZQ01000017.129.1643;KP944197.1.1431;JQ607238.1.1426;JQ606931.1.1418;GEEG01002153.1.1395;AJPU01000034.127207.128725;FTLH01000001.1658518.1660028;AJPU01000037.18517.20035;AB238928.1.1492;EU136685.1.2023;AGZP01000036.3707.5225;AB238929.1.1492;ABYH01000014.137.1655;AB261128.1.1492;EU728718.1.1446;FNVS01000030.3615.5146;AGES01000009.1340374.1341888;AGES01000002.1517833.1519347;LT558809.1.2930;AB574482.1.1489;LT223609.1.1490;AGES01000014.73256.74770;AB739697.1.1442;AB470344.1.1487;AB470343.1.1485;FUFV01000048.87.1597;FQSE01000007.1631802.1633308;LT725663.1.1450	NA	NA	957.788431695999
OTU_97.32465	HW066511.1.1490;AB215082.1.1485;BABD01000482.1904.3411	NA	NA	9.603065826080638
OTU_97.32473	AWVF01000032.457.1953;BAAV01000571.2640.4130;BAAY01001326.446.1936;LBCK01000001.461645.463135;BABG01000051.2348.3838;BAAY01002722.335.1825;BAAX01000205.681.2171;LQ500123.51.1533	NA	NA	81.51583352127454
OTU_97.32489	BABG01001111.245.1757;AJ270474.1.1508;AJ270473.1.1454;AB661436.1.1494;CYYR01000011.927.2431	NA	NA	1.8619019148563893
OTU_97.3250	AY126616.1.1493;AQHY01000028.339.1856;EU136696.1.1944;AB510703.1.1478	NA	NA	33.721704354107715
OTU_97.32531	CZAD01000019.36461.37967;CELP01000805.3695.5201;CZAF01000001.556013.557519;CZAC01000044.999.2505;CZAO01000004.122192.123698;CYYO01000004.82756.84262;CYZB01000007.3612.5118;CYZF01000001.433278.434784;EU136680.1.2019;BAAU01000536.1575.3081;AB510711.1.1477;ASSO01000012.330141.331655;AB050110.1.1425;JN873344.1.1474;KP944146.1.1427	NA	NA	201.7134800055319
OTU_97.3254	AY169430.1.1474;EU728786.1.1477;BABG01000480.1321.2811;BAAY01000303.996.2486;BABA01001556.422.1912;JN713314.1.1504;BAAX01000042.422.1912;LQ500116.1.1474;BAAY01001326.446.1936;BAAX01000205.681.2171;LQ500131.1.1474;LQ500117.1.1474;BABD01001073.183.1673;BAAU01000686.2038.3530;BABG01000051.2348.3838;BABG01001611.30.1520;BABA01001765.248.1738;BAAY01001463.1184.2674;BAAX01000694.431.1921	NA	NA	370.51550746737666
OTU_97.32564	AB510712.1.1489;EU136687.1.1985;CP000139.647842.649351;CP000139.2587720.2589229;CP000139.2095441.2096950;CP000139.346743.348252;ADKO01000087.185.1693;CP000139.4430477.4431986;CP000139.2183533.2185042;AGXZ01000020.342567.344082;CP000139.4743140.4744649;AJ867050.1.1476;ASSN01000031.1609.3124;LG103726.1.1507;LG085034.1.1507;LF135380.1.1507;HZ485127.1.1507;CS600343.12.1518;M58762.1.1533;AJ867042.1.1475;AB050111.1.1397;AJ867044.1.1475;KP944149.1.1433;AJ867043.1.1457;JQ607246.1.1418;JQ607271.1.1416;JQ607451.1.1421;JQ607149.1.1411;JQ607257.1.1414;JQ606920.1.1421;JQ607305.1.1446;JQ606944.1.1418;JQ607114.1.1418;JQ607625.1.1415;JQ607294.1.1425;JQ607243.1.1431;CP008741.391903.393445;JX006258.1.1422;ABWZ01000093.3557.5076;CP007619.4541152.4542694;CP007619.2713921.2715463;CP009057.2296841.2298384;CP008741.698758.700300;CP008741.4470567.4472116;CP007619.4881337.4882879;CP007619.3821131.3822673;CP008741.2205585.2207127;CP007619.4433201.4434743;CP007619.2423834.2425376;CP008741.2118731.2120273;CP007619.663681.665223;AB242142.1.1493;AB242143.1.1490;JQ607429.1.1424;CP008741.2636685.2638227;JX006390.1.1422;JX048138.1.1422;JX048110.1.1435;JX006397.1.1422;CP009057.4969468.4971009;JX048287.1.1404;JQ607431.1.1420	NA	NA	1275.287840724015
OTU_97.32588	BABD01000630.3115.4627;CP001107.1425077.1426597;CP001107.10914.12434;CP001107.763005.764525;FP929042.53.1573;FP929043.489815.491335;CYYW01000006.154776.156288;AJ270475.1.1506;CP001107.307101.308621;CP001107.2162771.2164291;AY804151.1.1496;AY169428.1.1492;L34627.1.1468	NA	NA	79.10466912136144
OTU_97.32593	CP001071.989916.991420;CP001071.1459761.1461265;CP001071.320473.321977;CP015409.1960463.1961978;AY271254.1.1433;LTZM01000016.4044.5543;LT629973.1172287.1173788;LT629973.2430275.2431776	NA	NA	107.70553178898172
OTU_97.32596	BABE01000244.3185.4694;FAVI01000009.296310.297819;BABD01000630.3115.4627;AY169428.1.1492;CP001107.1425077.1426597;CP001107.10914.12434;CP001107.763005.764525;FP929042.53.1573;FP929043.489815.491335;EU728789.1.1445;CYYW01000006.154776.156288;AJ270475.1.1506;CP001107.307101.308621;CP001107.2162771.2164291;AY804151.1.1496	NA	NA	64.65370016728957
OTU_97.32601	AGXT01000021.476267.477784;HZ485100.10.1518;HZ485115.10.1518;GU968166.1.1492;AB510705.1.1459;AGXU01000010.481004.482520;CS600342.5.1468;L16484.1.1468;AY652736.1.1451;AGXW01000006.688.2204;AGXW01000010.57027.58543;AB050108.1.1455;X83952.1.1395;KP944116.1.1434;KP944115.1.1429;EU136682.1.1435	NA	NA	129.76625784119824
OTU_97.3262	FNWG01000007.3380.4869;LT598578.1.1473;FWCH01000011.36791.38284;LT558850.1.1477;AY949858.1.1511;FNLI01000001.906.2398;HF545616.962351.963857;HF545616.1595630.1597136;HF545617.337862.339368;HF545616.164905.166411;KM454168.1.1525;FJ805840.1.1445;FXLN01000003.3572.5070;FXLN01000003.742202.743700	NA	NA	77.89723946894082
OTU_97.32621	AFBP01000029.162.1691;AB370250.1.1494;LARC01000079.436.1820;CP015403.1230360.1231913	NA	NA	50.505990178698994
OTU_97.3264	FIZZ01000025.174.1684;ACWK01000143.517.2035;ADLQ01000114.174.1692;BAID02000318.100.1610;CYZY01000014.78043.79553;LG085311.10.1520;HZ485404.10.1520;AWSU01000084.23.1541;ADLR01000157.173.1691	NA	NA	32.994733749099396
OTU_97.32647	AJ270474.1.1508;BABG01001111.245.1757;CYYR01000011.927.2431;AJ270473.1.1454;AB661436.1.1494;CYYA01000009.1176.2688;LF134149.1.1452;LF136181.1.1452;GU269544.1.1452	NA	NA	4.246507535636738
OTU_97.3270	HF545616.962351.963857;HF545616.1595630.1597136;HF545617.337862.339368;HF545616.164905.166411;FOAT01000040.3592.5104;AB538438.1.1472;AF104839.1.1466;CP002403.1548328.1549826;CP002403.417348.418847;CP002403.2867312.2868810;CP002403.3675459.3676957;AY445600.1.1503;AY445602.1.1501	NA	NA	161.37940738466932
OTU_97.3271	AJ270485.1.1470;EU728726.1.1478;FIZZ01000025.174.1684;ACWK01000143.517.2035;ADLQ01000114.174.1692;BAID02000318.100.1610;CYZY01000014.78043.79553;LG085311.10.1520;HZ485404.10.1520;AWSU01000084.23.1541;ADLR01000157.173.1691	NA	NA	23.835858527208984
OTU_97.32724	LT631513.1.1449;DQ057467.1.1475;FAUK01000014.218606.220097;LN846908.1.1491	NA	NA	4.071282982780758
OTU_97.32734	BABG01001469.752.2264;BABG01000033.258.1769;LF134149.1.1452;LF136181.1.1452;GU269544.1.1452	NA	NA	4.788286329373477
OTU_97.3276	CP001071.989916.991420;CP001071.1459761.1461265;CP001071.320473.321977;CP015409.1960463.1961978;AY271254.1.1433;LTZM01000016.4044.5543;LT629973.1172287.1173788;LT629973.2430275.2431776	NA	NA	113.12024371696361
OTU_97.32796	LQ500123.51.1533;LQ500131.1.1474;X85022.1.1499;AJ413954.1.1462;BAAX01000131.813.2303;BAAX01000205.681.2171;HQ457025.1.1483;BAAX01000042.422.1912;BAAU01000686.2038.3530;BAAY01001326.446.1936;BABG01001611.30.1520;BABA01001765.248.1738;LQ500116.1.1474;BABA01001556.422.1912;LQ500117.1.1474;BABD01001073.183.1673;BABG01000480.1321.2811;BAAY01002722.335.1825;BAAY01000303.996.2486;BAAX01000694.431.1921;BABG01000051.2348.3838;CYGL01005916.57.1552;BAAV01000571.2640.4130;BAAY01001463.1184.2674;EU728783.1.1433;JN713314.1.1504	NA	NA	615.2120439931496
OTU_97.32799	HF545616.962351.963857;HF545616.1595630.1597136;HF545617.337862.339368;HF545616.164905.166411;JMMA01000002.1983613.1985105;FOAT01000040.3592.5104;AY445602.1.1501;AF104839.1.1466;AF104833.1.1459;AF030451.1.1459;AB538438.1.1472;CP002403.1548328.1549826;CP002403.417348.418847;CP002403.2867312.2868810;CP002403.3675459.3676957;AY445600.1.1503;AB849340.1.1445;AB849341.1.1449;AB849339.1.1445;L76598.1.1407	NA	NA	369.545660322854
OTU_97.32801	LG085290.4.1502;HZ485383.4.1502;AJ270485.1.1470;EU728726.1.1478;AY442828.1.1510;LG104088.1.1440;LV535229.1.1440;LF135742.1.1440;EF031543.1.1440;CYYE01000020.503.2000;CYXU01000014.314.1811;CYYZ01000009.85141.86638;CYYJ01000018.9997.11494;AY350746.1.1440;EU728700.1.1431	NA	NA	68.499433357121
OTU_97.32820	BAAU01001541.140.1647;LN907761.1.1420;AGYJ01000003.3560.5081;BAHU02000044.30.1543;CP015399.4757278.4758820;CP015399.1569951.1571493;CP015399.4748579.4750121;LG085221.10.1521;HZ485314.10.1521;AGYR01000051.190.1709;AGYH01000014.28348.29869;AGYH01000002.22164.23685;AGYI01000033.489239.490760;CP015399.3646225.3647767;AJ508452.1.1498;ADLI01000057.190.1709;AGYH01000014.179835.181354;AGYI01000024.30671.32190;AGYN01000032.129627.131146;ADLL01000101.290.1809;AGYS01000047.96656.98175;AGYL01000062.30.1549	NA	NA	45.45368037940989
OTU_97.32824	AY699283.1.1524;DQ278862.1.1546;L04165.1.1477;FR733699.1.1518;LG104459.1.1507;LV535600.1.1507;LG085691.1.1507;LF651687.1.1507;LF136113.1.1507;LF134081.1.1507;HZ485784.1.1507	NA	NA	48.86612361052448
OTU_97.3284	BABA01004003.155.1665;ACWP01000059.374.1892;ACTM01000065.528.2046;CYZO01000012.74868.76378;LG104461.1.1511;AAVP02000002.246738.248249;LF651698.2.1512;LF651689.1.1511;LF134092.2.1512;LG104470.2.1512;LG086267.2.1513;HZ486360.2.1513;LF134083.1.1511	NA	NA	104.74797710443363
OTU_97.32872	BABA01004003.155.1665;ACWP01000059.374.1892;ACTM01000065.528.2046;CYZO01000012.74868.76378;LG104461.1.1511;AAVP02000002.246738.248249;LF651698.2.1512;LF651689.1.1511;LF134092.2.1512;LG104470.2.1512;LG086267.2.1513;HZ486360.2.1513;LF134083.1.1511;AAVP02000029.271.1782;AAVP02000025.9720.11231;AAVP02000040.351.1861;L76604.1.1418;D14137.1.1385	NA	NA	104.361009712733
OTU_97.32886	LQ500131.1.1474;LQ500123.51.1533;BAAY01002722.335.1825;BAAX01000042.422.1912;BABD01001073.183.1673;BAAV01000571.2640.4130;BAAX01000131.813.2303;BABA01001765.248.1738;BAAX01000694.431.1921;BAAX01000205.681.2171;LQ500116.1.1474;BABG01000480.1321.2811;BAAY01000303.996.2486;CYGL01005916.57.1552;BAAU01000686.2038.3530;BABG01000051.2348.3838;LQ500117.1.1474;BAAY01001326.446.1936;BABG01001611.30.1520;BAAY01001463.1184.2674;BABA01001556.422.1912;JN713314.1.1504;AY169430.1.1474	NA	NA	648.3580828305276
OTU_97.32896	LQ500123.51.1533;AJ413954.1.1462;BAAY01002722.335.1825;LQ500131.1.1474;BAAV01000571.2640.4130;BAAX01000131.813.2303;BAAX01000205.681.2171;BABD01001073.183.1673;BABG01000051.2348.3838;BAAX01000694.431.1921;BAAX01000042.422.1912;BAAU01000686.2038.3530;BAAY01001463.1184.2674;LQ500116.1.1474;CYGL01005916.57.1552;BAAY01001326.446.1936;BABG01001611.30.1520;BABA01001765.248.1738;BABG01000480.1321.2811;BABA01001556.422.1912;BAAY01000303.996.2486;LQ500117.1.1474;JN713314.1.1504;AY169430.1.1474;FAUK01000014.218606.220097;LN846908.1.1491	NA	NA	688.017173742116
OTU_97.32920	LQ500123.51.1533;BAAX01000131.813.2303;AJ413954.1.1462;LQ500131.1.1474;X85022.1.1499;HQ457025.1.1483;BAAU01000686.2038.3530;BAAY01001326.446.1936;BAAX01000205.681.2171;BAAX01000042.422.1912;BABA01001765.248.1738;BABG01001611.30.1520;LQ500116.1.1474;BABA01001556.422.1912;LQ500117.1.1474;BABG01000480.1321.2811;BABD01001073.183.1673;BAAX01000694.431.1921;CYGL01005916.57.1552;BAAY01002722.335.1825;BAAY01000303.996.2486;BAAV01000571.2640.4130;BABG01000051.2348.3838;BAAY01001463.1184.2674;EU728783.1.1433;JN713314.1.1504;AY169430.1.1474;EU728786.1.1477;DQ057482.1.1450;FAUK01000014.218606.220097;LN846908.1.1491;DQ057481.1.1439	NA	NA	730.8089138887417
OTU_97.32937	BAAU01000686.2038.3530;BAAY01001326.446.1936;BAAX01000205.681.2171;BAAX01000042.422.1912;BABA01001765.248.1738;BABG01001611.30.1520;LQ500116.1.1474;LQ500123.51.1533;BAAY01002722.335.1825;LQ500117.1.1474;X85022.1.1499;BAAV01000571.2640.4130;BAAX01000131.813.2303;AJ413954.1.1462;CYGL01005916.57.1552;BABD01001073.183.1673;BABA01001556.422.1912;BAAX01000694.431.1921;LQ500131.1.1474;HQ457025.1.1483;BABG01000480.1321.2811;BABG01000051.2348.3838;BAAY01001463.1184.2674;BAAY01000303.996.2486;EU728783.1.1433;JN713314.1.1504;AY169430.1.1474;DQ057482.1.1450;EU728786.1.1477;DQ057481.1.1439;FAUK01000014.218606.220097;LN846908.1.1491	NA	NA	743.6831043111288
OTU_97.3295	DQ479419.1.1496;AGYJ01000003.3560.5081;BAHU02000044.30.1543;AGYH01000002.22164.23685;AGYI01000033.489239.490760;DQ479411.1.1496;AJ508452.1.1498;LG085221.10.1521;HZ485314.10.1521;AGYH01000014.28348.29869;FOIP01000001.1198700.1200235	NA	NA	5.210784797473025
OTU_97.32952	LF134149.1.1452;LF136181.1.1452;GU269544.1.1452;BABG01000033.258.1769;AJ270473.1.1454;AB661436.1.1494;CYYR01000011.927.2431;AJ270474.1.1508;BAAV01003125.60.1537;BABG01001111.245.1757;CP001104.2029863.2031381;DQ497994.1.1431;BABG01001469.752.2264	NA	NA	17.96559652257747
OTU_97.330	LTZM01000016.4044.5543;CP015409.1960463.1961978;CP001071.989916.991420;CP001071.1459761.1461265;CP001071.320473.321977;AY271254.1.1433;LT629973.1172287.1173788;LT629973.2430275.2431776	NA	NA	119.23285297172924
OTU_97.33001	FP929042.53.1573;FP929043.489815.491335;CYYW01000006.154776.156288;AJ270475.1.1506;CP001107.307101.308621;CP001107.2162771.2164291;BABD01000630.3115.4627;CP001107.1425077.1426597;CP001107.10914.12434;CP001107.763005.764525;AY804151.1.1496;AY169428.1.1492;L34627.1.1468;AY442817.1.1520;AY442826.1.1528	NA	NA	74.35236637305661
OTU_97.33011	FNWB01000008.1278584.1280092;JRGF01000044.3.1537;LT598563.1.1492;CAEG01000022.14.1521;ADLD01000012.328.1844;AB600999.1.1490;ABFK02000017.223676.225190;ABFK02000016.619821.621335;AB554232.1.1488;CZBZ01000002.727652.729157;LARG01000025.1.1402;CZBH01000001.999036.1000544;FKYL01000005.1805440.1806947;LT223566.1.1491;L16497.1.1468;EU728719.1.1444;AJ518872.1.1414;LARG01000024.765.2171;CCIZ01000013.190076.191585;ARFY01000032.606843.608350;ARFY01000017.91797.93304;AB554231.1.1489;CP003274.119147.120561;CAHA01000059.20.1541;AB490804.1.1482;AJWZ01008598.7.1523;LG084852.1.1439;AY974071.1.1440;AY643083.1.1446;AB554230.1.1487;FP929032.881290.882801;HZ484947.1.1504;AB554233.1.1486;CP003274.2181216.2182629;AY974072.1.1433;KP297842.1.1452;FCNT01000097.14.1527;AY643082.1.1451;AY538696.1.1466;AY547271.1.1466;AJ518874.1.1465;AY643084.1.1446	NA	NA	953.094426968717
OTU_97.33012	EU136682.1.1435;AGXT01000021.476267.477784;AGXU01000010.481004.482520;HZ485115.10.1518;HZ485100.10.1518;GU968166.1.1492;AB510705.1.1459;AY652736.1.1451;CS600342.5.1468;L16484.1.1468;AB050108.1.1455;X83952.1.1395;KP944116.1.1434;KP944115.1.1429	NA	NA	147.93508844686494
OTU_97.33025	AJPU01000034.127207.128725;AJPU01000037.18517.20035;AB238928.1.1492;AB238929.1.1492;EU136685.1.2023;FTLH01000001.1658518.1660028;AGZQ01000033.8984.10498;AGZQ01000017.129.1643;AGZP01000036.3707.5225;ABYH01000014.137.1655;AB261128.1.1492;GEEG01002153.1.1395;CP000140.2138973.2140467;CP000140.2872534.2874028;CP000140.416000.417494;CP000140.142361.143857;CP000140.4787729.4789225;EU136681.1.1911;M86695.1.1539;AB238923.1.1486	NA	NA	270.5591373914358
OTU_97.33028	ASSN01000031.1609.3124;CP000139.4430477.4431986;ADKO01000087.185.1693;AB510712.1.1489;EU136687.1.1985;CP000139.647842.649351;CP000139.2587720.2589229;CP000139.2095441.2096950;CP000139.346743.348252;AGXZ01000020.342567.344082;CP000139.2183533.2185042;LG103726.1.1507;LG085034.1.1507;LF135380.1.1507;HZ485127.1.1507;AJ867050.1.1476;CP000139.4743140.4744649;CS600343.12.1518;M58762.1.1533;AJ867044.1.1475;AJ867042.1.1475;KP944149.1.1433;AJ867043.1.1457;AB050111.1.1397;JQ606944.1.1418;JQ607246.1.1418;JQ607114.1.1418;JQ607451.1.1421;JQ607271.1.1416;JQ607149.1.1411;JQ607257.1.1414;JQ606920.1.1421;JQ607305.1.1446;JQ607625.1.1415;CP008741.391903.393445;ABWZ01000093.3557.5076;CP007619.4541152.4542694;CP007619.2713921.2715463;CP009057.2296841.2298384;CP008741.698758.700300;CP008741.4470567.4472116;CP007619.4881337.4882879;CP007619.3821131.3822673;CP008741.2205585.2207127;CP007619.4433201.4434743;CP007619.2423834.2425376;CP008741.2118731.2120273;CP007619.663681.665223;AB242142.1.1493;AB242143.1.1490;JQ607294.1.1425;CP008741.2636685.2638227;JQ607243.1.1431;JQ607429.1.1424;JX006258.1.1422;JX048110.1.1435;JX006390.1.1422;JX048138.1.1422;JX006397.1.1422;CP009057.4969468.4971009;JX048287.1.1404;JQ607431.1.1420	NA	NA	1342.216604659785
